FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POBLACIÓN_TOTAL;POBLACIÓN_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;RESIDUOS_LIMENTICIOS;MALEZA;RESIDUOS_ORGANICOS;PAPEL_BLANCO;PAPEL_PERIODICO;PAPEL_MIXTO;CARTON_BLANCO;CARTON_MARRON;CARTON_MIXTO;VIDRIO_TRANSPARENTE;VIDRIO_OTROS_COLORES;VIDRIOS_OTROS;TEREFLATO_POLIETILENO;POLIETILENO_ALTA_DENSIDAD;POLIETILENO_BAJA_DENSIDAD;POLIPROPILENO;OLIESTIRENO;QPOLICLORURO_VINILO;TETRABRICK;LATA;METALES_FERROSOS;ALUMINIO;OTROS_METALES;BOLSAS_PLASTICAS;RESIDUOS_SANITARIOS;RESIDUOS_PILAS;TECNOPOR;RESIDUOS_INERTES;RESIDUOS_TEXTILES;CAUCHO_CUERO;MEDICAMENTOS;ENVOLTURAS_SNAKCS_OTROS;RESIDUOS_NO_CATEGORIZADOS;PERIODO
20230627;72;10607;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;1566;1054;512;0.54;208.26;128.21;9.43;5.24;2.06;1.18;1.57;0.45;2.35;1.41;1.39;1.62;1.51;3.14;1.73;1.64;2.16;0.92;0.61;0.71;3.23;1.69;0.98;0.67;1.91;0.73;4.62;7.45;0.25;2.41;13.08;0.52;0.83;2.57;2019
20230627;73;10608;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MILPUC;439;250;189;0.54;49.4;30.41;2.24;1.24;0.49;0.28;0.37;0.11;0.56;0.33;0.33;0.38;0.36;0.74;0.41;0.39;0.51;0.22;0.15;0.17;0.77;0.4;0.23;0.16;0.45;0.17;1.1;1.77;0.06;0.57;3.1;0.12;0.2;0.61;2019
20230627;74;10609;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;9830;615;9215;0.55;122.77;75.58;5.56;3.09;1.21;0.69;0.93;0.26;1.38;0.83;0.82;0.95;0.89;1.85;1.02;0.97;1.28;0.54;0.36;0.42;1.91;1;0.58;0.39;1.12;0.43;2.72;4.39;0.15;1.42;7.71;0.3;0.49;1.51;2019
20230627;75;10610;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;534;159;375;0.54;31.42;19.34;1.42;0.79;0.31;0.18;0.24;0.07;0.35;0.21;0.21;0.24;0.23;0.47;0.26;0.25;0.33;0.14;0.09;0.11;0.49;0.25;0.15;0.1;0.29;0.11;0.7;1.12;0.04;0.36;1.97;0.08;0.13;0.39;2019
20230627;76;10611;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;290;66;224;0.54;13.04;8.03;0.59;0.33;0.13;0.07;0.1;0.03;0.15;0.09;0.09;0.1;0.09;0.2;0.11;0.1;0.14;0.06;0.04;0.04;0.2;0.11;0.06;0.04;0.12;0.05;0.29;0.47;0.02;0.15;0.82;0.03;0.05;0.16;2019
20230627;77;10612;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;3754;415;3339;0.54;82;50.48;3.71;2.06;0.81;0.46;0.62;0.18;0.92;0.55;0.55;0.64;0.59;1.24;0.68;0.65;0.85;0.36;0.24;0.28;1.27;0.67;0.39;0.26;0.75;0.29;1.82;2.93;0.1;0.95;5.15;0.2;0.33;1.01;2019
20230627;78;10701;SIERRA;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;57076;39646;17430;0.69;9953.3;6401.68;498.11;270.14;64.6;38.01;91.8;23.7;83.51;161.47;20;23.22;12.75;141.04;56.49;81.61;41.52;37.35;1.18;0;97.3;28.67;11.37;19.91;0;0;175.59;365.17;12.8;36.26;301.9;12.23;90.24;753.7;2019
20230627;79;10702;SELVA;AMAZONAS;UTCUBAMBA;CAJARURO;24794;8262;16532;0.52;1568.13;965.34;71.02;39.45;15.47;8.88;11.86;3.38;17.66;10.61;10.44;12.19;11.33;23.65;13.03;12.34;16.29;6.94;4.62;5.37;24.33;12.72;7.41;5.01;14.36;5.48;34.78;56.06;1.92;18.18;98.5;3.88;6.27;19.32;2019
20230627;80;10703;SIERRA;AMAZONAS;UTCUBAMBA;CUMBA;8819;3243;5576;0.44;518.07;216.21;27.37;28.48;10.21;5.88;7.39;4.97;8.58;5.58;9.61;5.56;2.08;14.01;6.71;6.29;5.03;3.73;1.84;1.85;12.16;4.29;1.94;1.7;5.48;2.87;22.36;39.95;2.21;4.35;34.63;2.41;5.53;6.82;2019
20230627;81;10704;SIERRA;AMAZONAS;UTCUBAMBA;EL MILAGRO;6471;3101;3370;0.44;495.39;206.75;26.17;27.23;9.76;5.63;7.07;4.75;8.21;5.34;9.19;5.32;1.99;13.4;6.41;6.02;4.81;3.57;1.76;1.77;11.63;4.1;1.85;1.63;5.24;2.74;21.38;38.2;2.12;4.15;33.12;2.3;5.29;6.52;2019
20230627;82;10705;SIERRA;AMAZONAS;UTCUBAMBA;JAMALCA;7269;1370;5899;0.52;260.03;108.52;13.74;14.29;5.12;2.95;3.71;2.49;4.31;2.8;4.83;2.79;1.05;7.03;3.37;3.16;2.53;1.87;0.92;0.93;6.1;2.15;0.97;0.86;2.75;1.44;11.22;20.05;1.11;2.18;17.38;1.21;2.78;3.42;2019
20230627;83;10706;SELVA;AMAZONAS;UTCUBAMBA;LONYA GRANDE;11182;4047;7135;0.51;753.35;463.76;34.12;18.95;7.43;4.26;5.7;1.62;8.49;5.1;5.01;5.86;5.44;11.36;6.26;5.93;7.83;3.33;2.22;2.58;11.69;6.11;3.56;2.41;6.9;2.63;16.71;26.93;0.92;8.73;47.32;1.87;3.01;9.28;2019
20230627;84;10707;SIERRA;AMAZONAS;UTCUBAMBA;YAMON;3242;585;2657;0.44;93.45;39;4.94;5.14;1.84;1.06;1.33;0.9;1.55;1.01;1.73;1;0.38;2.53;1.21;1.13;0.91;0.67;0.33;0.33;2.19;0.77;0.35;0.31;0.99;0.52;4.03;7.21;0.4;0.78;6.25;0.43;1;1.23;2019
20230627;85;20101;SIERRA;ANCASH;HUARAZ;HUARAZ;67418;61229;6189;0.77;17208.41;6234.61;920.65;567.88;824.28;363.1;438.81;667.69;247.8;287.38;440.54;129.06;120.46;383.75;351.05;292.54;335.56;337.28;256.41;113.58;339.01;221.99;84.32;82.6;318.36;154.88;621.22;461.19;75.72;84.32;777.82;215.11;201.34;258.13;2019
20230627;86;20102;SIERRA;ANCASH;HUARAZ;COCHABAMBA;1723;450;1273;0.44;71.89;30;3.8;3.95;1.42;0.82;1.03;0.69;1.19;0.77;1.33;0.77;0.29;1.94;0.93;0.87;0.7;0.52;0.25;0.26;1.69;0.59;0.27;0.24;0.76;0.4;3.1;5.54;0.31;0.6;4.81;0.33;0.77;0.95;2019
20230627;87;20103;SIERRA;ANCASH;HUARAZ;COLCABAMBA;293;125;168;0.44;19.97;8.33;1.05;1.1;0.39;0.23;0.28;0.19;0.33;0.22;0.37;0.21;0.08;0.54;0.26;0.24;0.19;0.14;0.07;0.07;0.47;0.17;0.07;0.07;0.21;0.11;0.86;1.54;0.09;0.17;1.33;0.09;0.21;0.26;2019
20230627;88;20104;SIERRA;ANCASH;HUARAZ;HUANCHAY;1689;288;1401;0.44;46.01;19.2;2.43;2.53;0.91;0.52;0.66;0.44;0.76;0.5;0.85;0.49;0.19;1.24;0.6;0.56;0.45;0.33;0.16;0.16;1.08;0.38;0.17;0.15;0.49;0.25;1.99;3.55;0.2;0.39;3.08;0.21;0.49;0.61;2019
20230627;89;20105;SIERRA;ANCASH;HUARAZ;INDEPENDENCIA;84931;70935;13996;0.63;16311.5;8282.98;252.83;859.62;367.01;101.13;143.54;184.32;185.95;208.79;314.81;137.02;141.91;205.52;296.87;132.12;81.56;71.77;66.88;11.42;269.14;141.91;97.87;81.56;0;0;791.11;1804.05;99.5;102.76;645.94;58.72;104.39;68.51;2019
20230627;90;20106;SIERRA;ANCASH;HUARAZ;JANGAS;5138;2645;2493;0.32;308.94;128.93;16.32;16.98;6.09;3.51;4.41;2.96;5.12;3.33;5.73;3.32;1.24;8.36;4;3.75;3;2.22;1.09;1.1;7.25;2.56;1.16;1.02;3.27;1.71;13.33;23.82;1.32;2.59;20.65;1.44;3.3;4.06;2019
20230627;91;20107;SIERRA;ANCASH;HUARAZ;LA LIBERTAD;1122;285;837;0.44;45.53;19;2.41;2.5;0.9;0.52;0.65;0.44;0.75;0.49;0.84;0.49;0.18;1.23;0.59;0.55;0.44;0.33;0.16;0.16;1.07;0.38;0.17;0.15;0.48;0.25;1.96;3.51;0.19;0.38;3.04;0.21;0.49;0.6;2019
20230627;92;20108;SIERRA;ANCASH;HUARAZ;OLLEROS;2514;1244;1270;0.44;198.73;82.94;10.5;10.92;3.92;2.26;2.84;1.91;3.29;2.14;3.69;2.13;0.8;5.37;2.57;2.41;1.93;1.43;0.7;0.71;4.66;1.64;0.74;0.65;2.1;1.1;8.58;15.32;0.85;1.67;13.29;0.92;2.12;2.61;2019
20230627;93;20109;SIERRA;ANCASH;HUARAZ;PAMPAS;1020;335;685;0.44;53.52;22.33;2.83;2.94;1.05;0.61;0.76;0.51;0.89;0.58;0.99;0.57;0.22;1.45;0.69;0.65;0.52;0.39;0.19;0.19;1.26;0.44;0.2;0.18;0.57;0.3;2.31;4.13;0.23;0.45;3.58;0.25;0.57;0.7;2019
20230627;94;20110;SIERRA;ANCASH;HUARAZ;PARIACOTO;5163;1344;3819;0.42;206.21;86.06;10.89;11.33;4.06;2.34;2.94;1.98;3.42;2.22;3.83;2.21;0.83;5.58;2.67;2.5;2;1.48;0.73;0.74;4.84;1.71;0.77;0.68;2.18;1.14;8.9;15.9;0.88;1.73;13.79;0.96;2.2;2.71;2019
20230627;95;20111;SIERRA;ANCASH;HUARAZ;PIRA;3518;1155;2363;0.44;184.51;77;9.75;10.14;3.64;2.1;2.63;1.77;3.06;1.99;3.42;1.98;0.74;4.99;2.39;2.24;1.79;1.33;0.65;0.66;4.33;1.53;0.69;0.61;1.95;1.02;7.96;14.23;0.79;1.55;12.34;0.86;1.97;2.43;2019
20230627;96;20112;SIERRA;ANCASH;HUARAZ;TARICA;7337;2007;5330;0.25;183.14;76.43;9.67;10.07;3.61;2.08;2.61;1.76;3.03;1.97;3.4;1.97;0.74;4.95;2.37;2.22;1.78;1.32;0.65;0.65;4.3;1.51;0.68;0.6;1.94;1.01;7.9;14.12;0.78;1.54;12.24;0.85;1.96;2.41;2019
20230627;97;20201;SIERRA;ANCASH;AIJA;AIJA;2175;1064;1111;0.38;147.19;61.43;7.78;8.09;2.9;1.67;2.1;1.41;2.44;1.59;2.73;1.58;0.59;3.98;1.91;1.79;1.43;1.06;0.52;0.52;3.45;1.22;0.55;0.48;1.56;0.81;6.35;11.35;0.63;1.23;9.84;0.68;1.57;1.94;2019
20230627;98;20202;SIERRA;ANCASH;AIJA;CORIS;1683;393;1290;0.44;62.78;26.2;3.32;3.45;1.24;0.71;0.9;0.6;1.04;0.68;1.16;0.67;0.25;1.7;0.81;0.76;0.61;0.45;0.22;0.22;1.47;0.52;0.23;0.21;0.66;0.35;2.71;4.84;0.27;0.53;4.2;0.29;0.67;0.83;2019
20230627;99;20203;SIERRA;ANCASH;AIJA;HUACLLAN;371;212;159;0.42;32.53;13.57;1.72;1.79;0.64;0.37;0.46;0.31;0.54;0.35;0.6;0.35;0.13;0.88;0.42;0.4;0.32;0.23;0.12;0.12;0.76;0.27;0.12;0.11;0.34;0.18;1.4;2.51;0.14;0.27;2.17;0.15;0.35;0.43;2019
20230627;100;20204;SIERRA;ANCASH;AIJA;LA MERCED;1573;257;1316;0.44;41.06;17.13;2.17;2.26;0.81;0.47;0.59;0.39;0.68;0.44;0.76;0.44;0.17;1.11;0.53;0.5;0.4;0.3;0.15;0.15;0.96;0.34;0.15;0.14;0.43;0.23;1.77;3.17;0.18;0.34;2.74;0.19;0.44;0.54;2019
20230627;101;20205;SIERRA;ANCASH;AIJA;SUCCHA;739;297;442;0.44;47.45;19.8;2.51;2.61;0.93;0.54;0.68;0.46;0.79;0.51;0.88;0.51;0.19;1.28;0.61;0.58;0.46;0.34;0.17;0.17;1.11;0.39;0.18;0.16;0.5;0.26;2.05;3.66;0.2;0.4;3.17;0.22;0.51;0.62;2019
20230627;102;20301;SIERRA;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;3446;1847;1599;0.35;235.95;98.47;12.46;12.97;4.65;2.68;3.37;2.26;3.91;2.54;4.38;2.53;0.95;6.38;3.05;2.87;2.29;1.7;0.84;0.84;5.54;1.95;0.88;0.78;2.49;1.31;10.18;18.19;1.01;1.98;15.77;1.1;2.52;3.1;2019
20230627;103;20302;SIERRA;ANCASH;ANTONIO RAYMONDI;ACZO;1988;798;1190;0.44;127.48;53.2;6.73;7.01;2.51;1.45;1.82;1.22;2.11;1.37;2.37;1.37;0.51;3.45;1.65;1.55;1.24;0.92;0.45;0.45;2.99;1.05;0.48;0.42;1.35;0.71;5.5;9.83;0.54;1.07;8.52;0.59;1.36;1.68;2019
20230627;104;20303;SIERRA;ANCASH;ANTONIO RAYMONDI;CHACCHO;1385;434;951;0.44;69.33;28.94;3.66;3.81;1.37;0.79;0.99;0.66;1.15;0.75;1.29;0.74;0.28;1.88;0.9;0.84;0.67;0.5;0.25;0.25;1.63;0.57;0.26;0.23;0.73;0.38;2.99;5.35;0.3;0.58;4.64;0.32;0.74;0.91;2019
20230627;105;20304;SIERRA;ANCASH;ANTONIO RAYMONDI;CHINGAS;1956;884;1072;0.44;141.22;58.94;7.46;7.76;2.78;1.6;2.01;1.35;2.34;1.52;2.62;1.52;0.57;3.82;1.83;1.71;1.37;1.02;0.5;0.5;3.31;1.17;0.53;0.46;1.49;0.78;6.09;10.89;0.6;1.18;9.44;0.66;1.51;1.86;2019
20230627;106;20305;SIERRA;ANCASH;ANTONIO RAYMONDI;MIRGAS;4212;1246;2966;0.44;199.05;83.07;10.52;10.94;3.92;2.26;2.84;1.91;3.3;2.14;3.69;2.14;0.8;5.38;2.58;2.42;1.93;1.43;0.71;0.71;4.67;1.65;0.74;0.65;2.1;1.1;8.59;15.35;0.85;1.67;13.31;0.92;2.13;2.62;2019
20230627;107;20306;SIERRA;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;1181;184;997;0.44;29.39;12.27;1.55;1.62;0.58;0.33;0.42;0.28;0.49;0.32;0.55;0.32;0.12;0.79;0.38;0.36;0.29;0.21;0.1;0.1;0.69;0.24;0.11;0.1;0.31;0.16;1.27;2.27;0.13;0.25;1.97;0.14;0.31;0.39;2019
20230627;108;20401;SIERRA;ANCASH;ASUNCION;CHACAS;4825;2008;2817;0.44;320.78;133.88;16.95;17.63;6.32;3.64;4.58;3.08;5.31;3.46;5.95;3.45;1.29;8.68;4.15;3.9;3.12;2.31;1.14;1.14;7.53;2.65;1.2;1.05;3.39;1.78;13.84;24.74;1.37;2.69;21.45;1.49;3.43;4.22;2019
20230627;109;20402;SIERRA;ANCASH;ASUNCION;ACOCHACA;2980;245;2735;0.44;39.14;16.33;2.07;2.15;0.77;0.44;0.56;0.38;0.65;0.42;0.73;0.42;0.16;1.06;0.51;0.48;0.38;0.28;0.14;0.14;0.92;0.32;0.15;0.13;0.41;0.22;1.69;3.02;0.17;0.33;2.62;0.18;0.42;0.51;2019
20230627;110;20501;SIERRA;ANCASH;BOLOGNESI;CHIQUIAN;4095;3815;280;0.37;515.22;215.02;27.22;28.32;10.15;5.85;7.35;4.94;8.54;5.55;9.56;5.53;2.07;13.93;6.67;6.26;5;3.71;1.83;1.84;12.09;4.26;1.93;1.69;5.45;2.85;22.24;39.73;2.2;4.32;34.44;2.39;5.5;6.78;2019
20230627;111;20502;SIERRA;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;231;189;42;0.44;30.19;12.6;1.59;1.66;0.59;0.34;0.43;0.29;0.5;0.33;0.56;0.32;0.12;0.82;0.39;0.37;0.29;0.22;0.11;0.11;0.71;0.25;0.11;0.1;0.32;0.17;1.3;2.33;0.13;0.25;2.02;0.14;0.32;0.4;2019
20230627;112;20503;SIERRA;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;1034;345;689;0.44;55.11;23;2.91;3.03;1.09;0.63;0.79;0.53;0.91;0.59;1.02;0.59;0.22;1.49;0.71;0.67;0.54;0.4;0.2;0.2;1.29;0.46;0.21;0.18;0.58;0.31;2.38;4.25;0.24;0.46;3.68;0.26;0.59;0.73;2019
20230627;113;20504;SIERRA;ANCASH;BOLOGNESI;AQUIA;2136;1103;1033;0.44;176.21;73.54;9.31;9.69;3.47;2;2.51;1.69;2.92;1.9;3.27;1.89;0.71;4.77;2.28;2.14;1.71;1.27;0.62;0.63;4.14;1.46;0.66;0.58;1.86;0.98;7.6;13.59;0.75;1.48;11.78;0.82;1.88;2.32;2019
20230627;114;20505;SIERRA;ANCASH;BOLOGNESI;CAJACAY;1856;715;1141;0.44;114.22;47.67;6.03;6.28;2.25;1.3;1.63;1.1;1.89;1.23;2.12;1.23;0.46;3.09;1.48;1.39;1.11;0.82;0.4;0.41;2.68;0.94;0.43;0.38;1.21;0.63;4.93;8.81;0.49;0.96;7.64;0.53;1.22;1.5;2019
20230627;115;20506;SIERRA;ANCASH;BOLOGNESI;CANIS;298;287;11;0.44;45.85;19.13;2.42;2.52;0.9;0.52;0.65;0.44;0.76;0.49;0.85;0.49;0.18;1.24;0.59;0.56;0.45;0.33;0.16;0.16;1.08;0.38;0.17;0.15;0.48;0.25;1.98;3.54;0.2;0.38;3.07;0.21;0.49;0.6;2019
20230627;116;20507;COSTA;ANCASH;BOLOGNESI;COLQUIOC;2404;1683;721;0.5;307.15;128.81;20.37;21.09;5.75;5.09;5.15;2.4;6.88;4.68;4.93;3.05;1.08;9.78;3.91;3.35;2.58;1.97;0.99;1.44;7.29;1.67;0.95;0.42;3.01;1.43;10.02;19.58;0.51;2;21.53;0.66;3.09;1.71;2019
20230627;117;20508;SIERRA;ANCASH;BOLOGNESI;HUALLANCA;6610;5514;1096;0.76;1529.58;638.36;80.8;84.08;30.13;17.37;21.82;14.67;25.34;16.47;28.38;16.43;6.15;41.37;19.8;18.58;14.85;11.01;5.42;5.45;35.9;12.65;5.72;5.03;16.17;8.47;66.01;117.95;6.53;12.83;102.26;7.11;16.34;20.12;2019
20230627;118;20509;SIERRA;ANCASH;BOLOGNESI;HUASTA;1408;1080;328;0.23;90.67;37.84;4.79;4.98;1.79;1.03;1.29;0.87;1.5;0.98;1.68;0.97;0.36;2.45;1.17;1.1;0.88;0.65;0.32;0.32;2.13;0.75;0.34;0.3;0.96;0.5;3.91;6.99;0.39;0.76;6.06;0.42;0.97;1.19;2019
20230627;119;20510;SIERRA;ANCASH;BOLOGNESI;HUAYLLACAYAN;1361;353;1008;0.44;56.39;23.53;2.98;3.1;1.11;0.64;0.8;0.54;0.93;0.61;1.05;0.61;0.23;1.53;0.73;0.68;0.55;0.41;0.2;0.2;1.32;0.47;0.21;0.19;0.6;0.31;2.43;4.35;0.24;0.47;3.77;0.26;0.6;0.74;2019
20230627;120;20511;SIERRA;ANCASH;BOLOGNESI;LA PRIMAVERA;458;344;114;0.34;42.69;21.88;4.95;3.61;2.33;0.24;0.25;0.44;0.46;0.26;2.69;0.08;0;0.49;0.38;0.12;0.05;0.2;0;0;0.5;0.25;0.12;0.07;0;0;0.87;0.7;0.27;0.11;0.75;0;0.23;0.38;2019
20230627;121;20512;SIERRA;ANCASH;BOLOGNESI;MANGAS;520;384;136;0.37;51.86;21.64;2.74;2.85;1.02;0.59;0.74;0.5;0.86;0.56;0.96;0.56;0.21;1.4;0.67;0.63;0.5;0.37;0.18;0.18;1.22;0.43;0.19;0.17;0.55;0.29;2.24;4;0.22;0.43;3.47;0.24;0.55;0.68;2019
20230627;122;20513;SIERRA;ANCASH;BOLOGNESI;PACLLON;915;811;104;0.44;129.56;54.07;6.84;7.12;2.55;1.47;1.85;1.24;2.15;1.4;2.4;1.39;0.52;3.5;1.68;1.57;1.26;0.93;0.46;0.46;3.04;1.07;0.48;0.43;1.37;0.72;5.59;9.99;0.55;1.09;8.66;0.6;1.38;1.7;2019
20230627;123;20514;SIERRA;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;492;408;84;0.42;62.55;26.1;3.3;3.44;1.23;0.71;0.89;0.6;1.04;0.67;1.16;0.67;0.25;1.69;0.81;0.76;0.61;0.45;0.22;0.22;1.47;0.52;0.23;0.21;0.66;0.35;2.7;4.82;0.27;0.52;4.18;0.29;0.67;0.82;2019
20230627;124;20515;SIERRA;ANCASH;BOLOGNESI;TICLLOS;656;568;88;0.44;90.74;37.87;4.79;4.99;1.79;1.03;1.29;0.87;1.5;0.98;1.68;0.97;0.36;2.45;1.17;1.1;0.88;0.65;0.32;0.32;2.13;0.75;0.34;0.3;0.96;0.5;3.92;7;0.39;0.76;6.07;0.42;0.97;1.19;2019
20230627;125;20601;SIERRA;ANCASH;CARHUAZ;CARHUAZ;16428;10541;5887;0.36;1385.09;816.79;35.04;8.86;9.14;3.46;12.88;2.08;9.28;7.34;5.12;8.31;0.28;10.39;9.42;11.63;1.66;1.39;0;7.2;27.7;0.42;0.69;0;11.08;3.46;32.41;92.8;15.65;3.05;3.46;5.96;5.68;222.45;2019
20230627;126;20602;SIERRA;ANCASH;CARHUAZ;ACOPAMPA;2768;1030;1738;0.44;164.54;68.67;8.69;9.04;3.24;1.87;2.35;1.58;2.73;1.77;3.05;1.77;0.66;4.45;2.13;2;1.6;1.18;0.58;0.59;3.86;1.36;0.62;0.54;1.74;0.91;7.1;12.69;0.7;1.38;11;0.76;1.76;2.16;2019
20230627;127;20603;SIERRA;ANCASH;CARHUAZ;AMASHCA;1529;739;790;0.44;118.06;49.27;6.24;6.49;2.33;1.34;1.68;1.13;1.96;1.27;2.19;1.27;0.47;3.19;1.53;1.43;1.15;0.85;0.42;0.42;2.77;0.98;0.44;0.39;1.25;0.65;5.09;9.1;0.5;0.99;7.89;0.55;1.26;1.55;2019
20230627;128;20604;SIERRA;ANCASH;CARHUAZ;ANTA;2579;778;1801;0.3;85.19;35.55;4.5;4.68;1.68;0.97;1.22;0.82;1.41;0.92;1.58;0.91;0.34;2.3;1.1;1.03;0.83;0.61;0.3;0.3;2;0.7;0.32;0.28;0.9;0.47;3.68;6.57;0.36;0.71;5.7;0.4;0.91;1.12;2019
20230627;129;20605;SIERRA;ANCASH;CARHUAZ;ATAQUERO;1607;295;1312;0.44;47.13;19.67;2.49;2.59;0.93;0.54;0.67;0.45;0.78;0.51;0.87;0.51;0.19;1.27;0.61;0.57;0.46;0.34;0.17;0.17;1.11;0.39;0.18;0.15;0.5;0.26;2.03;3.63;0.2;0.4;3.15;0.22;0.5;0.62;2019
20230627;130;20606;SIERRA;ANCASH;CARHUAZ;MARCARA;10593;3979;6614;0.35;503.96;210.32;26.62;27.7;9.93;5.72;7.19;4.83;8.35;5.43;9.35;5.41;2.03;13.63;6.52;6.12;4.89;3.63;1.79;1.8;11.83;4.17;1.88;1.66;5.33;2.79;21.75;38.86;2.15;4.23;33.69;2.34;5.38;6.63;2019
20230627;131;20607;SIERRA;ANCASH;CARHUAZ;PARIAHUANCA;1458;641;817;0.44;102.4;42.74;5.41;5.63;2.02;1.16;1.46;0.98;1.7;1.1;1.9;1.1;0.41;2.77;1.33;1.24;0.99;0.74;0.36;0.37;2.4;0.85;0.38;0.34;1.08;0.57;4.42;7.9;0.44;0.86;6.85;0.48;1.09;1.35;2019
20230627;132;20608;SIERRA;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;2505;395;2110;0.44;63.1;26.33;3.33;3.47;1.24;0.72;0.9;0.61;1.05;0.68;1.17;0.68;0.25;1.71;0.82;0.77;0.61;0.45;0.22;0.22;1.48;0.52;0.24;0.21;0.67;0.35;2.72;4.87;0.27;0.53;4.22;0.29;0.67;0.83;2019
20230627;133;20609;SIERRA;ANCASH;CARHUAZ;SHILLA;2943;995;1948;0.42;152.66;63.71;8.06;8.39;3.01;1.73;2.18;1.46;2.53;1.64;2.83;1.64;0.61;4.13;1.98;1.85;1.48;1.1;0.54;0.54;3.58;1.26;0.57;0.5;1.61;0.84;6.59;11.77;0.65;1.28;10.21;0.71;1.63;2.01;2019
20230627;134;20610;SIERRA;ANCASH;CARHUAZ;TINCO;3778;1634;2144;0.44;261.03;108.94;13.79;14.35;5.14;2.96;3.72;2.5;4.32;2.81;4.84;2.8;1.05;7.06;3.38;3.17;2.54;1.88;0.92;0.93;6.13;2.16;0.98;0.86;2.76;1.44;11.27;20.13;1.11;2.19;17.45;1.21;2.79;3.43;2019
20230627;135;20611;SIERRA;ANCASH;CARHUAZ;YUNGAR;3278;742;2536;0.44;118.54;49.47;6.26;6.52;2.34;1.35;1.69;1.14;1.96;1.28;2.2;1.27;0.48;3.21;1.53;1.44;1.15;0.85;0.42;0.42;2.78;0.98;0.44;0.39;1.25;0.66;5.12;9.14;0.51;0.99;7.92;0.55;1.27;1.56;2019
20230627;136;20701;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN LUIS;11158;3756;7402;0.34;466.12;194.53;24.62;25.62;9.18;5.29;6.65;4.47;7.72;5.02;8.65;5.01;1.87;12.61;6.03;5.66;4.53;3.36;1.65;1.66;10.94;3.86;1.74;1.53;4.93;2.58;20.12;35.94;1.99;3.91;31.16;2.17;4.98;6.13;2019
20230627;137;20702;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN NICOLAS;3282;1085;2197;0.44;173.33;72.34;9.16;9.53;3.41;1.97;2.47;1.66;2.87;1.87;3.22;1.86;0.7;4.69;2.24;2.1;1.68;1.25;0.61;0.62;4.07;1.43;0.65;0.57;1.83;0.96;7.48;13.37;0.74;1.45;11.59;0.81;1.85;2.28;2019
20230627;138;20703;SIERRA;ANCASH;CARLOS F. FITZCARRALD;YAUYA;4257;866;3391;0.44;138.34;57.74;7.31;7.6;2.73;1.57;1.97;1.33;2.29;1.49;2.57;1.49;0.56;3.74;1.79;1.68;1.34;1;0.49;0.49;3.25;1.14;0.52;0.45;1.46;0.77;5.97;10.67;0.59;1.16;9.25;0.64;1.48;1.82;2019
20230627;139;20801;COSTA;ANCASH;CASMA;CASMA;39286;35891;3395;0.62;8122.13;2101.2;1042.88;485.7;139.7;180.31;162.44;126.71;162.44;34.11;113.71;49.55;19.49;558.8;204.68;103.15;40.61;103.15;17.06;57.67;113.71;15.43;2.44;17.06;90.16;43.05;380.93;716.37;23.55;210.36;434.53;17.06;221.73;132.39;2019
20230627;140;20802;COSTA;ANCASH;CASMA;BUENA VISTA ALTA;5276;2758;2518;0.5;502.98;210.94;33.36;34.53;9.41;8.33;8.44;3.93;11.27;7.66;8.07;4.99;1.76;16.01;6.4;5.49;4.22;3.22;1.62;2.35;11.94;2.74;1.56;0.68;4.93;2.34;16.4;32.06;0.84;3.27;35.26;1.08;5.06;2.81;2019
20230627;141;20803;COSTA;ANCASH;CASMA;COMANDANTE NOEL;2313;1667;646;0.5;304.01;127.5;20.16;20.87;5.69;5.03;5.1;2.38;6.81;4.63;4.88;3.02;1.06;9.68;3.87;3.32;2.55;1.95;0.98;1.42;7.22;1.66;0.94;0.41;2.98;1.41;9.91;19.38;0.51;1.98;21.31;0.65;3.06;1.7;2019
20230627;142;20804;COSTA;ANCASH;CASMA;YAUTAN;9002;3353;5649;0.5;611.49;256.45;40.55;41.99;11.44;10.13;10.26;4.78;13.71;9.31;9.81;6.07;2.14;19.46;7.78;6.67;5.13;3.92;1.97;2.86;14.52;3.33;1.9;0.83;5.99;2.85;19.94;38.98;1.03;3.98;42.87;1.31;6.16;3.41;2019
